product_id,title,handle,vendor,product_type,tags,price_inr,compare_at_price_inr,currency,sku,available,weight_grams,product_url,published_at,created_at,updated_at,description_text,image_urls
8357300830387,ANANTA PADMANABA 3'',padmanabah-3,Poduvals,,,850.00,850.00,INR,PADM3,True,78,https://www.poduvals.com/products/padmanabah-3,2025-10-21T16:24:50+05:30,2025-10-21T16:24:46+05:30,2026-03-11T10:23:10+05:30,"Material: Finely handcrafted from solid brass, this miniature idol of Lord Padmanaba (Ananta Shayana Vishnu) captures the serene image of the Lord in a reclining posture upon the divine serpent Adisesha. The craftsmanship beautifully reflects balance, protection, and divine rest — a symbol of cosmic harmony and preservation. Finish: Antique brass finish with intricate carvings that highlight every detail — from the serpent’s coils to the divine ornaments of Lord Vishnu — offering a traditional and timeless appeal. Size: Height – approximately 3 inches Highlights: Depicts Lord Padmanabha Vishnu resting gracefully on Adisesha, symbolizing creation, balance, and eternity. Compact yet detailed — perfect for personal altars, pooja rooms, or as a spiritual keepsake. A sacred addition for devotees seeking peace, protection, and divine blessings. Ideal for gifting on auspicious occasions such as housewarmings, weddings, or festivals. Crafted using traditional brass-casting methods ensuring durability and authenticity. Care Instructions: Wipe gently with a soft, dry cloth. Avoid moisture or harsh cleaning agents. Apply a thin layer of oil occasionally to preserve its antique sheen. Box Includes: One 3-inch Padmanaba Brass Idol, securely packed for safe delivery and ready for worship or elegant display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p33_aac7594c-23c8-4e1e-9766-37764b526b6b.png?v=1761043165, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p11_2cfd64c5-0c91-418a-9811-de0d8944d872.png?v=1761043165, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p22_1d97b1be-1752-48c2-86f6-834de461e666.png?v=1761043165, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p332.png?v=1761043165, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p44_3fd13249-865e-4fa9-ac61-3ac130e54b58.png?v=1761043165"
8357281071283,COW KRISHNA 1.5'',gow-krishna-1-5,Poduvals,,,325.00,325.00,INR,GK1.5,True,30,https://www.poduvals.com/products/gow-krishna-1-5,2025-10-21T16:05:29+05:30,2025-10-21T16:05:25+05:30,2026-03-11T10:23:10+05:30,"Material: Delicately handcrafted from solid brass, this miniature Gow Krishna idol reflects the divine charm and grace of Lord Krishna with his sacred cow. Despite its compact size, every detail captures the purity of devotion and timeless artistry. Finish: Classic antique finish with smooth texture and refined detailing, giving it an authentic, traditional appeal. Size: Height – 1.5 inches | Base – approximately 1 inch Highlights: Depicts Lord Krishna with the sacred cow, symbolizing love, compassion, and divine harmony. Compact yet intricately detailed — ideal for travel shrines, home altars, or personal gifting. Crafted by skilled artisans using traditional methods for precision and durability. A perfect keepsake or offering piece that radiates serenity and positivity. Care Instructions: Wipe gently with a soft, dry cloth. Avoid water or harsh cleaning agents. Box Includes: One 1.5-inch Gow Krishna Brass Idol, carefully packed for safe delivery and ready for worship or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_3910b938-79ac-4df2-bf35-9c8d8c02086a.png?v=1761042739, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_fe0f07a7-9a3c-4523-83a3-90433117114e.png?v=1761042738, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_efda30a0-5546-42b6-b1c3-1a1b96a7e150.png?v=1761042738, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_6f9254ce-34cf-423a-945f-c4a694548a69.png?v=1761042738, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_e47b6f5d-1549-4338-8542-f6db07b0a920.png?v=1761042738"
8357270388915,"KRISHNA 30"" BLACK & YELLOW FINISH",krishna-30-blk-yellow-finish,Poduvals,,,53500.00,53500.00,INR,BRID30TPKHBPN,True,21000,https://www.poduvals.com/products/krishna-30-blk-yellow-finish,2025-10-21T15:05:16+05:30,2025-10-21T15:05:11+05:30,2026-03-11T10:23:10+05:30,"Material: Expertly handcrafted from fine-quality brass, this magnificent statue of Lord Krishna captures divine grace and eternal charm. Depicted playing the flute, Krishna symbolizes love, harmony, and spiritual bliss — making this piece a timeless representation of devotion and artistry. Finish: Distinctive black and yellow antique finish with exquisite detailing and ornamental carvings. The contrasting tones highlight Krishna’s divine form, garments, and adornments, bringing a vibrant touch of traditional craftsmanship to any space. Size: Height – 30 inches | Base – approximately 7 inches Highlights: Depicts Lord Krishna in his signature flute-playing posture, radiating joy and serenity. Intricate craftsmanship showcasing divine elegance, expressive features, and ornamental richness. Ideal for temples, pooja rooms, or as a centerpiece that enhances spiritual and aesthetic ambience. A meaningful gift for housewarmings, weddings, and festive celebrations. Crafted using traditional lost-wax brass casting techniques for durability and brilliance. Care Instructions: Wipe gently with a soft, dry cloth. Avoid exposure to moisture or harsh cleaning agents. Apply a light layer of coconut or sesame oil occasionally to preserve its natural sheen. Box Includes: One 30-inch Krishna Brass Idol (Black–Yellow Finish), securely packed for safe delivery — ready for worship or elegant display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_4a38d872-7004-44aa-8cab-a049958582b1.png?v=1761039155, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_fa989f6e-88ef-4e0a-aeb1-03e0057d9a3a.png?v=1761039155, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_5157b4de-fc74-45f8-96ae-cf5084e63024.png?v=1761039155, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_27b6cf65-e45e-4792-b6f6-2d6b67b18eeb.png?v=1761039155, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_f25a8cfa-994f-4e85-aa7c-5cab4aff8bed.png?v=1761039155"
8357236506803,"NANDI DEV 15""",nandi-dev-std-15,Poduvals,,,33600.00,33600.00,INR,BRID15TPNDID,True,11060,https://www.poduvals.com/products/nandi-dev-std-15,2025-10-21T12:42:08+05:30,2025-10-21T12:42:05+05:30,2026-03-11T10:23:10+05:30,"Material: Handcrafted from premium solid brass, this exquisite Nandi Dev idol represents purity, devotion, and strength. Every curve and motif is carefully detailed, reflecting timeless craftsmanship and divine symbolism. Finish: Antique gold polish with intricate carvings that enhance the richness of traditional artistry, radiating a serene and spiritual charm. Size: Height – 15 inches | Base – approximately 5 inches Highlights: Symbol of faith, loyalty, and spiritual strength — Nandi, the devoted companion of Lord Shiva. Features ornate handwork that brings life to every intricate detail. Ideal for temples, pooja rooms, or as an auspicious décor piece that inspires peace and positivity. A perfect gift for housewarmings, weddings, or festive occasions. Crafted using traditional brass casting methods for long-lasting durability and elegance. Care Instructions: Wipe gently with a soft, dry cloth. Avoid contact with moisture or harsh chemicals. Apply a thin layer of oil occasionally to maintain its antique sheen. Box Includes: One 15-inch Nandi Dev Brass Idol, securely packed and ready for worship or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_1eb641f4-2d97-47d2-9c1a-6c0f35c73fc5.png?v=1761030565, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_523a5d79-7a04-49ce-a2bd-c383b35dc9db.png?v=1761030566, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_24aeb7de-ca1b-4fbd-ba55-a0d6649bc755.png?v=1761030566, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_5b89b849-dcd7-4803-a3b6-3ee1116d41f3.png?v=1761030565"
8356398661811,SHIRDI SAI BABA 13'',shirdi-sai-baba-13,Poduvals,,,9700.00,9700.00,INR,BRID13SWSB,True,4200,https://www.poduvals.com/products/shirdi-sai-baba-13,2025-10-18T17:17:26+05:30,2025-10-18T17:17:22+05:30,2026-03-11T10:23:10+05:30,"Shirdi Sai Baba Brass Idol – 13 Inch Material: Finely handcrafted from solid brass by skilled artisans, this idol embodies the divine grace, compassion, and simplicity of Shirdi Sai Baba. The craftsmanship reflects devotion and intricate traditional artistry. Finish: Antique gold finish with fine detailing on the throne, umbrella, and robe, highlighting Sai Baba’s serene expression and blessings of peace and faith. Size: Height – 13 inches | Base – approximately 4 inches Highlights: Depicts Shirdi Sai Baba seated on a richly carved throne, radiating calmness, love, and guidance to all devotees. The ornate umbrella ( chatra ) symbolizes divine protection and spiritual wisdom. Ideal for pooja rooms, meditation corners, or as a centerpiece, bringing positivity, harmony, and divine grace to your space. A meaningful gift choice for devotees, housewarmings, and spiritual occasions, symbolizing faith, patience, and compassion. Handcrafted using age-old metal casting techniques, ensuring durability and timeless elegance. Care Instructions: Clean gently using a soft, dry cloth. Avoid exposure to water, chemicals, or abrasive cleaning materials to maintain the antique finish. Optionally, apply a light layer of coconut or sesame oil to enhance its natural shine. Box Includes: One 13-inch Shirdi Sai Baba Brass Idol, carefully packed for safe delivery and ready for worship or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_433b7980-b9e1-40de-91a3-e7510333a8e6.png?v=1760787736, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_a5f551cf-5fa7-4660-b021-bc668a6e6b3e.png?v=1760787736, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_205fdb83-aa8a-4d78-9a94-4beaa51f926b.png?v=1760787736, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_b1f1b627-16e9-49a0-956d-11c1f535b140.png?v=1760787736, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_a4cc8916-f461-4250-b4a8-aa25798f30a6.png?v=1760787737"
8356281745587,Theyyam face,theyyam-face-1,Poduvals,,,5500.00,5500.00,INR,,True,0,https://www.poduvals.com/products/theyyam-face-1,2025-10-18T15:17:09+05:30,2025-10-18T15:17:05+05:30,2026-03-11T10:23:10+05:30,"Theyyam Wooden Art – 10 Inch Material: Handcrafted from high-quality seasoned wood by artisans of Kerala, this piece captures the divine essence and cultural grandeur of Theyyam, the sacred ritual performance that symbolizes protection and devotion. Finish: Vibrantly hand-painted using eco-friendly natural pigments, featuring intricate patterns and detailing that embody the rich colors and spirit of Kerala’s traditional artistry. Size: Height – 10 inches | Base – approximately 3 inches Highlights: Represents the divine form of Theyyam, a symbol of strength, transformation, and divine blessing. Each piece is individually carved and hand-painted, ensuring authenticity and unique character. Perfect for home décor, art spaces, or gifting, adding heritage and cultural charm to any setting. Mounted on a durable wooden base for elegant display and stability. A timeless collectible that bridges Kerala’s ritual art and contemporary interiors. Care Instructions: Gently wipe with a soft, dry cloth. Avoid water, moisture, and harsh chemicals to maintain the paint and wood finish. Keep away from direct sunlight to preserve vibrancy. Box Includes: One 10-inch Theyyam Wooden Art Piece, securely packed for safe delivery and ready for display or gifting.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_e6792674-be30-4441-81ed-329b5fc53249.png?v=1760780672, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_7e2fd0ff-1e39-45d5-80cf-d412887a9821.png?v=1760780672, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p22_a3c4d83f-fd61-4b1e-a8b3-6f9314e86ef6.png?v=1760780672, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p33_13741732-f937-4cad-98ee-d3313c74c80a.png?v=1760780672, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p44_eb197f5f-4c7d-43f7-9d35-eb8d63e45e79.png?v=1760780672"
8356266508467,Theyyam face,theyyam-face,Poduvals,,,5500.00,5500.00,INR,,True,0,https://www.poduvals.com/products/theyyam-face,2025-10-18T13:51:56+05:30,2025-10-18T13:51:53+05:30,2026-03-11T10:23:10+05:30,"Theyyam Wooden Art – 10 Inch Material: Expertly handcrafted from premium-quality seasoned wood by traditional artisans of Kerala, this piece captures the sacred grandeur and vivid expressions of Theyyam, the ancient ritual art form symbolizing divine power and protection. Finish: Hand-painted with natural and eco-friendly pigments in rich tones of red, orange, and gold — each detail meticulously rendered to reflect the vibrancy and spiritual intensity of the Theyyam tradition. Size: Height – 10 inches | Base – approximately 3 inches Highlights: Showcases the divine form of Theyyam, representing courage, faith, and transformation through ritual performance. Every piece is hand-carved and individually painted, ensuring unique expression and authenticity. Perfect for home interiors, art displays, or gifting, adding a touch of Kerala’s cultural heritage and traditional artistry. Mounted on a solid wooden base for stability and refined display. A timeless collectible that celebrates the fusion of spirituality, color, and craftsmanship. Care Instructions: Gently dust with a soft, dry cloth. Avoid water, moisture, and chemical cleaners to preserve the paint and finish. Keep away from direct sunlight to maintain long-lasting color vibrancy. Box Includes: One 10-inch Theyyam Wooden Art Piece, securely packed for safe delivery and ready for display or gifting.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_a1e963b6-c3ab-4d35-8d77-02a9c0472fde.png?v=1760775672, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_7d8ce3ff-b2d8-47d4-b301-234f1a03eac7.png?v=1760775671, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p22_a24dc14b-3d74-4aeb-87bf-70b1ccee4f4c.png?v=1760775672, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p33_fa51db8d-9b2c-4251-acb0-49e3dbfbdbbe.png?v=1760775672, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p44_761394f5-f7aa-423d-b899-a12239846e0b.png?v=1760775672"
8356243275955,YAKSHAGANA,bhootakola-wooden-11,Poduvals,,,5500.00,5500.00,INR,BRID11AKBW,True,0,https://www.poduvals.com/products/bhootakola-wooden-11,2025-10-18T12:47:44+05:30,2025-10-18T12:47:41+05:30,2026-03-11T10:23:10+05:30,"Yakshagana Wooden Art – 10 Inch Material: Handcrafted from premium-quality seasoned wood by skilled artisans from coastal Karnataka, this exquisite piece celebrates the grandeur and storytelling tradition of Yakshagana, one of South India’s most vibrant folk art forms. Finish: Beautifully hand-painted using natural and eco-friendly colors, with intricate detailing and vibrant hues that capture the drama, expression, and rhythm of Yakshagana performances. Size: Height – 10 inches | Base – approximately 3 inches Highlights: Represents the heroic and expressive character of Yakshagana, reflecting strength, devotion, and cultural pride. Each piece is individually crafted and hand-painted, ensuring authenticity and uniqueness in every detail. Perfect for home décor, art walls, cultural spaces, or gifting, adding a touch of heritage and tradition to any setting. Mounted on a solid wooden base, offering stability and elegant presentation. A timeless collectible that bridges classical art with contemporary interior aesthetics. Care Instructions: Clean gently with a soft, dry cloth. Keep away from moisture, sunlight, and harsh chemicals to preserve its colors and finish. Avoid water or abrasive scrubbing to maintain the integrity of the paintwork. Box Includes: One 10-inch Yakshagana Wooden Art Piece, securely packed for safe delivery and ready for display or gifting.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_be5cb380-a6ff-4622-a6b0-fcea3ac98a73.png?v=1760771786, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_e02b7207-2859-48bf-b6c0-6282c0d58acc.png?v=1760771786, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_0408635d-a276-42b1-a4a2-e1af740a25e8.png?v=1760771787, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_1ce38bfb-eb98-4352-896e-733a8aa277dd.png?v=1760771786, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_2a9b9623-29c2-4b77-a0c9-163fe362fd5a.png?v=1760771786"
8356234559667,GAYATRI DEVI 10'',gayatri-devi-10,Poduvals,Brass Statues,,12500.00,12500.00,INR,BRID10SWGD,True,5480,https://www.poduvals.com/products/gayatri-devi-10,2025-10-18T11:53:04+05:30,2025-10-18T11:53:01+05:30,2026-03-11T10:23:10+05:30,"Gayatri Devi Brass Idol – 10 Inch Material: Handcrafted from fine-quality solid brass, this idol embodies divinity, wisdom, and spiritual illumination. Every element is sculpted with precision, reflecting devotion and heritage. Finish: Dual-tone antique gold and bronze finish that enhances the intricate features, capturing the radiance of Goddess Gayatri seated gracefully on a lotus pedestal. Size: Height – 10 inches | Base – approximately 4 inches Highlights: Represents Goddess Gayatri, the embodiment of the Gayatri Mantra and source of spiritual enlightenment. Features five serene faces symbolizing the five elements — earth, water, fire, air, and space — uniting to radiate universal wisdom. Detailed craftsmanship highlights her multiple hands holding sacred symbols of creation and knowledge. Perfect for home altars, meditation rooms, and spiritual spaces, believed to bring wisdom, harmony, and divine protection. A meaningful gift for spiritual seekers, housewarming ceremonies, and auspicious occasions. Care Instructions: Clean gently with a soft, dry cloth. Optionally, apply a thin layer of coconut or sesame oil for added shine. Avoid water, chemicals, and rough cleaning to preserve the antique patina and fine detailing. Box Includes: One 10-inch Gayatri Devi Brass Idol, safely packed and ready for worship, gifting, or elegant display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_cf8ddf8d-c3ab-4040-8faf-799ce83de8a9.png?v=1760768435, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_3aa130e2-c981-4805-b2e2-1a25a623231c.png?v=1760768435, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_7ddeaf35-0e23-4b4c-9c25-f9fc2986a5cc.png?v=1760768436, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_91197045-1748-434a-9cd6-e82b53858fd2.png?v=1760768435, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_c88a1356-0425-41b0-975b-944e0a872117.png?v=1760768435"
8355691823283,"BULLOCK CART CLS 14""",bollock-cart-cls-14,Poduvals,,,11400.00,11400.00,INR,BRHD14TPBCRT,True,4600,https://www.poduvals.com/products/bollock-cart-cls-14,2025-10-17T14:05:45+05:30,2025-10-17T14:05:42+05:30,2026-03-11T10:23:10+05:30,"BULLOCK CART CLS Brass Idol – 14″ Material: Handcrafted from premium brass, this piece showcases the finesse and tradition of Indian metal artisanship. Finish: Antique brass finish with fine detailing on the bullocks, cart, and rider, bringing the rural heritage scene vividly to life. Size: Height – 14″ | Width – 6″ (approx.) . Highlights: Depicts a classic Indian bullock cart with yoked oxen, often seen as a symbol of abundance, simplicity, and perseverance in Indian culture. Represents agrarian prosperity, cultural heritage, and the journey of life—making it an evocative decor piece for homes, offices, or heritage collections. Crafted with intricate patterns and a sturdy base, ideal for collectors or as a distinctive, traditional gift. Care Instructions: Dust regularly with a soft, dry cloth to prevent buildup. For long-lasting shine, use a mild soap solution and dry thoroughly; avoid harsh chemicals or polishes. Keep the idol away from excessive moisture and direct sunlight to maintain lustre. Box Includes: 1 × 14″ BULLOCK CART CLS Brass Idol, securely packed for presentation, gifting, or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_304a3fcf-10ac-4f1d-9691-f32a99e17479.png?v=1760690077, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_426cf726-37cb-404c-ae7f-ad135ca3d31f.png?v=1760690076, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_02e8540d-2dd2-4bbd-b284-e269af946231.png?v=1760690077, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_5dbb7df5-c53c-4f09-a680-6d90c127c602.png?v=1760690076, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_332fbc69-27b5-4072-b89a-07d84a260425.png?v=1760690076"
8355447734451,ANJANEYA 4,anjaneya-4,Poduvals,,,5500.00,5500.00,INR,ANJW4,True,480,https://www.poduvals.com/products/anjaneya-4,2025-10-16T17:57:08+05:30,2025-10-16T17:57:03+05:30,2026-03-11T10:23:10+05:30,"Anjaneya Brass Idol – 4 Inch Material: Handcrafted from high-quality brass, embodying spiritual resilience and devotion and suited for daily worship or collection purposes. Finish: Antique bronze-gold patina, highlighting intricate South Indian craftsmanship. Size: Height – 4 inches, Base – approximately 2 inches. Highlights: Features Lord Hanuman (Anjaneya) in a seated posture with detailed ornaments and the traditional mace, symbolizing fortitude, faith, and protection. The statue’s detailed features and artisan finish make it well suited for home altars, meditation spaces, study desks, or gifting occasions. Brass is celebrated for spreading positivity, tradition, and lasting craftsmanship, with its patina offering an inviting, timeless appearance. Care Instructions: Clean gently using a soft dry cloth. For additional shine, apply coconut or sesame oil sparingly. Keep away from moisture, chemicals, and abrasive scrubbing to preserve the patina and fine details. Box Includes: One 4-inch Brass Anjaneya Idol, safely packed for personal worship or display","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_5a98fc5d-9a95-4bb2-8614-8a5344ee7fc5.png?v=1760615406, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_c0fc8793-58ac-488e-8474-527c12308771.png?v=1760615406, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_b9dc4ef2-cc8e-4701-95c8-e059b348054f.png?v=1760615431, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_85139083-ef44-4484-9872-ac4ff752dbaa.png?v=1760615432"
8354925576371,VISHNU 4'',vishnu-4,Poduvals,,,3000.00,3000.00,INR,VSNU4,True,200,https://www.poduvals.com/products/vishnu-4,2025-10-15T17:29:27+05:30,2025-10-15T17:29:24+05:30,2026-03-11T10:23:10+05:30,"Vishnu Panchaloha Idol – 4″ Material: Handcrafted Panchaloha (blend of five sacred metals: gold, silver, copper, zinc, iron) for spiritual abundance and resilience. Finish: Antique bronze-gold patina, with intricate multi-headed serpent (Sheshnag/Ananta) canopy. Size: Height – 4″ | Base – 2″ (approx.) . Highlights: Depicts Lord Vishnu sitting serenely with four arms and iconic emblems under the protective hoods of Sheshnag, signifying cosmic power, protection, and stability. Detailed South Indian bronze artistry, ideal for home altars, meditation corners, or as a meaningful gift. Panchaloha alloy is prized for channeling positive energy, tradition, and durable craftsmanship. Care Instructions: Wipe gently with a soft cloth; apply coconut or sesame oil for luster; avoid moisture and harsh agents to maintain patina. Box Includes: 1 × 4″ Vishnu Panchaloha Idol, securely packed for worship or collection","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_5828b56e-4024-4d0e-8f76-1803ba5680c9.png?v=1760529341, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_2372ff10-0f36-4fb4-b0e4-b8c19df2c9db.png?v=1760529341, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_2571be84-a320-4e0b-8ea3-a1ce7facd5ee.png?v=1760529341, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_6a48b51d-c2c8-43d9-b8a1-1f60e9ef5f6e.png?v=1760529341, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_bb5d0614-604e-405b-bf4a-31b4610eed71.png?v=1760529341"
8354923610291,VISHNU 3'',vishnu-3,Poduvals,,,1000.00,1000.00,INR,VSNU3,True,91,https://www.poduvals.com/products/vishnu-3,2025-10-15T17:21:21+05:30,2025-10-15T17:21:18+05:30,2026-03-11T10:23:10+05:30,"Vishnu Panchaloha Idol – 3″ Material: Handcrafted Panchaloha (five sacred metals: gold, silver, copper, zinc, iron) for balance, strength, and spiritual resonance. Finish: Antique bronze-gold patina with intricate South Indian detailing. Size: Height – 3″ | Base – 1″ (approx.) . Highlights: Depicts Lord Vishnu standing regally on a lotus base, holding conch (shankha), discus (chakra), mace (gada), and lotus (padma)—symbols of protection, preservation, and cosmic harmony. Meticulously sculpted, reflecting the classic Chola bronze tradition—perfect for altars, temple shelves, or gifting. Care Instructions: Dust gently with a soft cloth; apply coconut/sesame oil for shine; avoid water and harsh agents for lasting beauty. Box Includes: 1 × 3″ Vishnu Panchaloha Idol, securely packed for worship or display","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_b7d1b4d7-f882-4edf-a24f-b36be35e8598.png?v=1760529027, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_1ce12279-5e44-488d-92f6-74c73b482b4e.png?v=1760529026, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_b128ac2b-c07e-45c2-a0b6-11aedcbdba82.png?v=1760529026, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_670d10c9-cf0e-447b-a908-1781547c4446.png?v=1760529027, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_1f130a1a-f4d9-4a25-af8e-b544092e6ab1.png?v=1760529027"
8354922987699,"VISHNU LAXMI 2.5""",vishnu-laxmi-2-5,Poduvals,,,1400.00,1400.00,INR,VSL2.5,True,140,https://www.poduvals.com/products/vishnu-laxmi-2-5,2025-10-15T17:16:20+05:30,2025-10-15T17:16:17+05:30,2026-03-11T10:23:10+05:30,"Vishnu Lakshmi Panchaloha Idol – 2.5″ Material: Handcrafted Panchaloha alloy (five metals: gold, silver, copper, zinc, iron) for spiritual strength and longevity. Finish: Antique bronze-gold patina, delicate details of Vishnu reclining on Sheshnag with Lakshmi nearby. Size: Height – 2.5″ | Base – 1″ (approx.) . Highlights: Portrays Lord Vishnu resting on multi-headed Sheshnag, with Goddess Lakshmi seated beside him—symbolizing protection, wealth, and cosmic harmony. The divine pair is regarded as the ultimate blessing-bringers for peace, abundance, and spiritual progress. Care Instructions: Wipe gently with a dry cloth; use coconut/sesame oil for shine; avoid immersion in water and harsh chemicals. Box Includes: 1 × 2.5″ Vishnu Lakshmi Panchaloha Idol, securely packed for altar or gifting","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s1_5775598e-b918-47f1-8d78-ea87f1fe9c41.png?v=1760528645, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s12_5114bf6e-afb8-4f39-aaef-d2bcbbedbf11.png?v=1760528645, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s2_735e77a9-e8d3-42ce-b695-807dd95d7ef7.png?v=1760528645, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s3_0a6483fc-bf1f-4245-9e2a-1b304e5c6d7b.png?v=1760528645, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s4_30ae3d80-f223-46de-88bd-0d4baae2cbe1.png?v=1760528645"
8354921513139,GANESH 2.5'',ganesh-2-5,Poduvals,,,650.00,650.00,INR,VN2.5,True,47,https://www.poduvals.com/products/ganesh-2-5,2025-10-15T17:09:53+05:30,2025-10-15T17:09:50+05:30,2026-03-11T10:23:10+05:30,"Ganesh Panchaloha Idol – 2.5″ Material: Handcrafted Panchaloha alloy (five metals: gold, silver, copper, zinc, iron) for tradition and spiritual power. Finish: Antique bronze-gold patina with classic details of Ganesha seated on a lotus. Size: Height – 2.5″ | Base – 1″ (approx.) . Highlights: Features Lord Ganesha with four arms, serene expression, and signature symbolism — remover of obstacles, patron of new beginnings, wisdom, and prosperity. Compact, finely sculpted—ideal for home altars, study desks, or as an auspicious gift. Care Instructions: Wipe gently with a soft, dry cloth; use coconut/sesame oil for shine; avoid harsh chemicals; keep dry for lasting finish. Box Includes: 1 × 2.5″ Ganesh Panchaloha Idol, securely packed for gifting or pooja","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P1_199fb665-cae0-4016-b0c4-a4519b74550e.png?v=1760528258, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P12_c9d6a76d-f83f-4c22-8d30-2b66a8f162dc.png?v=1760528258, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P2_9cb2a586-f63e-4cc8-9351-730bb329a4f8.png?v=1760528258, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P3_509aad3c-3e68-44fc-8c8d-f64ea4299211.png?v=1760528259, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P4_734e1da1-1341-4769-8b56-8a5d9d723392.png?v=1760528258"
